Labels,Targets,Corpus,None,African,Asian,Women,Caucasian,Jewish,Homosexual,Islam,Hispanic,Arab,Refugee,Economic,Other,Disability,Men,Indian,Christian,Hindu,Indigenous,Buddhism
hatespeech,['African'],ah shit i forgot a sheboon stole an idea from a white person and made god a black woman how completely fulfilling of the stereotype that they can not come up with anything on their own and steal everything,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],what a pakis favorite clothing brand jihadidas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],do not worry uk you worked hard can not afford carehome fee we take your house oh look in london another muzzie family in a nice flat good on you where the tex go it a shocker,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],through the security council of the united nation colonialist power have always ensured the division and occupation of muslim land themselves or assisted others in doing so یو این چھوڑ خلافت لا کشمیر کو آزاد کرا,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],amber guyer this shot a man in his own place bitch got what she deserved justice for botham jean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],a negress too dumb to fuck ha a scant chance of understanding anything beyond the size of a dick,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],every barber shop ha a slut that one nigga that go to any barber to get his haircut and ha no sense of barber loyalty it me i am the slut,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],told dat bitch get right or get left,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],fuck what this kike cunt ha to say only thing she is good for is sticking a cock down her throat so she can not talk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user everything is rape culture and toxic you disagree with a view i hold i hope you get raped ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Refugee'],why are we having all these people from shithole country coming here,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],user these country will not reveal their method and capability for trump although no doubt the australian pm would be tempted they loathe his shiny white as but they know he will be gone soon enough with or without their help,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],the only rationale i can see for trump not firing prosecuting rosenstein is that now that little kike is in his pocket bad idea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i wa talking to a co worker about the local takeaway shop and instead of saying maggot i said faggot and i am ready to go kill myself oh my god maddie,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user rape culture is just that culture and it is sickening unfortunately non of the higher ups can understand it because they are all white male who have never had to face anything,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],people are getting pissed about the evil muzrat cult and gov t complicity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],wonder what fatso had for dinner today lollers roanna fish pie i think,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],angry bald dyke,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['African', 'Homosexual']",if you really want to jack up the gay msm cognitive dissonance we need to see more dindu on homo violence episode drop leaflet on chicago splaining that gay are fond of carrying fat roll of cash one day the medium queer will all wake up in a log cabin with question,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],user let u see what they will do to the smelly kike who composed that tweet and whose name is visible in the photo the world awaits his lynching with relish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],i have found another degenerate who is pushing smut on gab not a joke he is actually promoting smut and porn user is a degenerate diversity kike hiding behind patriotism i am not so easily fooled,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],washed my white shoe they are so clean and bright ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['Economic', 'Caucasian']",user nice burner account nobody name their kid edwina unless they are georgia trailer trash,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
normal,['None'],isaac newton alan turing leonardo da vinci florence nightingale alexander the great william shakespeare oscar wilde julius caesar abraham lincoln michaelangelo virginia woolf and fucking zeus were all queer to some degree lgbt excellence ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],unmerce censored is just another white bitch trying to look a black a possible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Caucasian'],like brazil many are descendant of west africa social construct label classification have ruined a many people who falsely self identify a white or just do not even know about their native land all b c of them bum as caucazoids aka caucasian,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],going right to my white boy in raleigh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],fuck you all hoe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],this is the year you all get are kelly the fidduck out of here sick of that nigger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],sesso gratis mature sexy celeb foot free big movie lokal saxy video white halter bikini top,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],all woman are actress i am just clever enough to be paid for it grace,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],for the spice golden capricorn reduce white root sun nut sunflower powder fluro grey nut fluro sun set powder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['African'],cheating is not the wave grow up you dumbass nigga,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],i love your pro white jack o lantern fuck that nigger and fuck the national african american communist party founded and run by jew look up it history that not jp sedita saying that it ok to be white altright american nationalist,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],hispanic immigrant dad are literally so wholesome being raised to not show emotion but then showing it about the smallest thing they did not have a kid is the purest thing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],you tell a nigga that we just fucking he hit me with the so when you become my bitch boy what ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],you nigger blow my mind,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],all my bitch gay do that make me a dyke,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],do you have to be retarded to be a lino,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],the nigger is a true snake charmer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user i love you,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i want to start twitter beef with a white christian mom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i kind of just want to kill all the mean people i encounter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user obama wasn t black he wa a mulatto he had a white mother if anything this wa a case of racism against caucasian mother thrown to the side barry treated like the lion king what wa up with that moral compass jimmy swaggart special edition compass   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user why will muslim take refugee in india when bangladesh and pakistan are islamic state is not india supposed to be unsafe for muslim they should leave for their country a soon a possible for their safety,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],look fuck you fuck the plane you flew in on fuck them shoe fuck those sock with the belt on it fuck yo gay as fairy faggot accent ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],everyone should be using duck duck go a a search engine they do not track you and they are not globalist queer ix quick is good too but their search result are not always that great you should also be using brave firefox or tor a a browser boycott silicon valley boycott globalism,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user literally no one care oh look we got a white person to complain about this wow good job,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user i got raped by an alien did not i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user user user user yeah just the backwoods redneck portion of society in oklahoma that doe not even know other sport exist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],lil white as never want to go home,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['African'],i d rather get fisted by a nigger to be honest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user i am dead i fucking hate you   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user mr levin is there no legal action the president can take to stop this harassment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],him idc what she say i will grab any woman by the pussy and fuck you brownie and fuck you fag and dyke u he a rapist racist homophobe transphobe you all how can you be so unpatriotic can t you see he is bringing america back to her root u yup he sure is,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user we can also throw in there her support for ira violence racist comment about white people blind support for bolivarian economic farce the stupid gift that keep on giving,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Hispanic'],money say the kid wa a beaner and another money say the driver wa a beaner too,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],twitter is full of tween dyke who think they are superior to everyone because of muh oppression news flash no one give a shit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['African'],i hope the niglets keep going down on their knee it the only realistic depiction of black on fake news tv any chance of getting t shirt made that say user boycott nfl tebow rule can not pray owner are pleased with their black down on their knee,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['African'],remember how quiet every other pres ha been after they left the use obongo because he is a nigger and they think white guilt will work obey obey you were taught in in school gov and all medium obey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],lowlife msm trying to link the guy who rammed a van into moslem in nrth londonistan to tommy robinson britain first well if it linking to anti moslem patriot with brain then about percent of uk are there,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Jewish'],what the hell is it with shitty gab troll and calling people monkey maybe that kike freud wa right,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user yes men commit male violence i actually would not envy a lesbian being confonted with a penis for a number of reason the fear of being raped or being beaten for turning down the trans woman being just one,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user user not aware of any religion that say your not allowed to exist not aware of any religion that say you can think you are a girl nor is their any religion except islam that forbids homosexuality,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Hispanic'],think spic is mexican think they are right think they are smart ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],my family crest is a fucking dragon bitch  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Arab'],user user user user kick that raghead out of america,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
normal,['None'],me sobbing you can not just declare everything queer representation disney pointing at a bat and an owl gay,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],did not we used to condemn liar criminal conmen tax avoidance philanderer corruption collusion pollution deadbeat parent thief violence threat etc etc wasn t that a thing i quite liked that thing back in the day when opinion mattered brexit britain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['African', 'Jewish']",nice idea but i doubt it a my jewish gf back in h used to say a jew is just a nigger turned inside out neither can ever be satisfied if you give a jew your teeth he will want your eye too,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],you guy in germany and u men here in america too we are going to have to man up and be crusader this musloid bullshit is totally unacceptable,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],can not believe my contract got renewed another number month lol but that also mean i am working on christmas now which is super gay,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user good morning boo i am only sexist because you are sexy if i am wrong i am gay fuck it bot boy digital not touch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],the queer and lezzies are overstepping their boundary which end at the closet threshold,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],the nigger problem,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],wonder which nigger i bullycided wa giving you the dick lol now i have to deal with widow great,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],joy reid the token nigger used by msnbc to stupid to realize it,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],france problem are not going to fix themselves and this attack wa just the tip of the iceberg uncontrolled immigration ha been an ongoing issue in france for over a decade the only longstanding solution would be to deport every last moslem back to their home country mega,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Asian'],aw i wa hoping it wa the owner of salon not some chink you owns a salon sad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],user they switch up like faggot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user smollet claimed two white men assaulted him tawana brawley claimed white men raped her this girl said and her story wa reported that three young men all white attacked her all of these were lie and those lied about were white that the racism,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Jewish'],ok so i have been off twatter for some time now so i may just be rusty but ha leftist kike trolling actually gotten worse in quality than it wa a year or so ago,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user speaking a part of the maybe some others i am older and white but also a ci gay man not lesbian i loved the indigo girl since the number more recently saw them along w mary chapin carpenter and joan baez in charlottesville four voice number year ago,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user fine whatever fuck you too then,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user wa screaming racial slur sexual harassment towards the woman comic calling her a slut talking shit about gay using faggot went to go use the restroom and got into an altercation outside because he wa pissed there were gender neutral bathroom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],your muzrat gov t will never allow brexit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],so number communist nigger journalist number windstorm but trump ha caused this terrible wave of hate apparently almighty trump control both the weather bernie supporter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],fakebook just suspended me number day for insulting rosie odonnell for calling trump mentally insane it wa worth the number day you are still a man hating fat dyke rosie lol,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],excuse me but those are not people those are nigger  buffalo nostril shitskin burrheaded knuckle runnin spear chucking welfare monkey spaboolie spook coon moolie nigger  nigger make me fucking sick   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],i see you are friend with the nigger cyph who give a fuck what you think muted dude,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Women', 'Jewish']",user this ugly kike cunt keep showing up on my timeline,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],so disappointed in the super bowl game i only shot number coon and no possum or coyote or fox i d be a millionaire if i had non mangy coyote or fox the coon are not more than ornament gamo whisper brain junker at number yard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['African', 'Homosexual']",ricky vaughn us his anonymity to say the word nigger and faggot without repercussion and so many people on gab love it lol,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],percent of nigger who get shot by police in america deserve it and should never be conflated with white who get shot by incompetent number iq nigger diversity hire cop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],yes but queer are too self righteous to let them be included originally the gay and pedophile community were working together nambla wa started by gay men who liked boy now all subset of pedophile are member assuming nambla still exists,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
